date,state,fips,cases,deaths
21-07-2021,Iowa,19,376673,6170
21-07-2021,Kansas,20,326819,5235
21-07-2021,Kentucky,21,473454,7349
21-07-2021,Louisiana,22,506882,10874
21-07-2021,Maine,23,69674,887
21-07-2021,Maryland,24,464954,9792
21-07-2021,Massachusetts,25,714014,18035
21-07-2021,Michigan,26,1003179,21110
21-07-2021,Minnesota,27,608771,7737
21-07-2021,Mississippi,28,330664,7485
21-07-2021,Missouri,29,668695,10150
21-07-2021,Montana,30,115111,1694
21-07-2021,Nebraska,31,226442,2546
21-07-2021,Nevada,32,347098,5789
21-07-2021,New Hampshire,33,100072,1384
21-07-2021,New Jersey,34,1030600,26562
21-07-2021,New Mexico,35,207972,4394
21-07-2021,New York,36,2127867,53207
21-07-2021,North Carolina,37,1029263,13566
21-07-2021,North Dakota,38,111124,1569
21-07-2021,Northern Mariana Islands,69,188,2
21-07-2021,Ohio,39,1119298,20449
21-07-2021,Oklahoma,40,468401,7454
21-07-2021,Oregon,41,213730,2864
21-07-2021,Pennsylvania,42,1222311,27813
21-07-2021,Puerto Rico,72,175794,2565
21-07-2021,Rhode Island,44,153269,2738
21-07-2021,South Carolina,45,604650,9870
21-07-2021,South Dakota,46,124948,2041
21-07-2021,Tennessee,47,864643,12559
21-07-2021,Texas,48,3050283,53035
21-07-2021,Utah,49,425674,2424
21-07-2021,Vermont,50,24609,259
21-07-2021,Virgin Islands,78,4215,32
21-07-2021,Virginia,51,686884,11491
21-07-2021,Washington,53,464963,6112
21-07-2021,West Virginia,54,165398,2920
21-07-2021,Wisconsin,55,681368,8229
21-07-2021,Wyoming,56,63988,766
22-07-2021,Alabama,1,565510,11468
22-07-2021,Alaska,2,72754,365
22-07-2021,Arizona,4,912653,18137
22-07-2021,Arkansas,5,370326,6035
22-07-2021,California,6,3966545,64174
22-07-2021,Colorado,8,571737,7056
22-07-2021,Connecticut,9,351825,8286
22-07-2021,Delaware,10,110573,1697
22-07-2021,District of Columbia,11,49930,1146
22-07-2021,Florida,12,2452461,38566
22-07-2021,Georgia,13,1130107,20909
22-07-2021,Guam,66,9469,144
22-07-2021,Hawaii,15,38284,524
22-07-2021,Idaho,16,198093,2182
22-07-2021,Illinois,17,1410504,25860
22-07-2021,Indiana,18,767052,13963
22-07-2021,Iowa,19,376726,6170
22-07-2021,Kansas,20,326876,5236
22-07-2021,Kentucky,21,474359,7351
22-07-2021,Louisiana,22,509716,10889
22-07-2021,Maine,23,69780,891
22-07-2021,Maryland,24,465257,9798
22-07-2021,Massachusetts,25,714556,18041
22-07-2021,Michigan,26,1003264,21110
22-07-2021,Minnesota,27,609109,7741
22-07-2021,Mississippi,28,331863,7494
22-07-2021,Missouri,29,671940,10165
22-07-2021,Montana,30,115252,1695
22-07-2021,Nebraska,31,226606,2546
22-07-2021,Nevada,32,348040,5797
22-07-2021,New Hampshire,33,100106,1385
22-07-2021,New Jersey,34,1031346,26564
22-07-2021,New Mexico,35,208243,4396
22-07-2021,New York,36,2129478,53214
22-07-2021,North Carolina,37,1031031,13578
22-07-2021,North Dakota,38,111158,1569
22-07-2021,Northern Mariana Islands,69,188,2
22-07-2021,Ohio,39,1120120,20449
22-07-2021,Oklahoma,40,469982,7454
22-07-2021,Oregon,41,214263,2865
22-07-2021,Pennsylvania,42,1223026,27819
22-07-2021,Puerto Rico,72,175974,2566
22-07-2021,Rhode Island,44,153355,2739
22-07-2021,South Carolina,45,605590,9876
22-07-2021,South Dakota,46,124948,2041
22-07-2021,Tennessee,47,865869,12573
22-07-2021,Texas,48,3057841,53070
22-07-2021,Utah,49,426489,2425
22-07-2021,Vermont,50,24647,259
22-07-2021,Virgin Islands,78,4301,35
22-07-2021,Virginia,51,687550,11493
22-07-2021,Washington,53,466437,6114
22-07-2021,West Virginia,54,165524,2934
22-07-2021,Wisconsin,55,681774,8234
22-07-2021,Wyoming,56,64141,766
23-07-2021,Alabama,1,567243,11472
23-07-2021,Alaska,2,73193,367
23-07-2021,Arizona,4,914132,18144
23-07-2021,Arkansas,5,372313,6041
23-07-2021,California,6,3975402,64219
23-07-2021,Colorado,8,572272,7062
23-07-2021,Connecticut,9,352037,8286
23-07-2021,Delaware,10,110638,1698
23-07-2021,District of Columbia,11,49973,1146
23-07-2021,Florida,12,2479975,38670
23-07-2021,Georgia,13,1132526,20917
23-07-2021,Guam,66,9470,144
23-07-2021,Hawaii,15,38499,524
23-07-2021,Idaho,16,198306,2185
23-07-2021,Illinois,17,1411845,25867
23-07-2021,Indiana,18,767812,13965
23-07-2021,Iowa,19,376726,6170
23-07-2021,Kansas,20,328593,5275
23-07-2021,Kentucky,21,475351,7355
23-07-2021,Louisiana,22,512843,10900
23-07-2021,Maine,23,69834,891
23-07-2021,Maryland,24,465545,9801
23-07-2021,Massachusetts,25,715180,18046
23-07-2021,Michigan,26,1004906,21131
23-07-2021,Minnesota,27,609480,7743
23-07-2021,Mississippi,28,333180,7502
23-07-2021,Missouri,29,674977,10179
23-07-2021,Montana,30,115364,1695
23-07-2021,Nebraska,31,226839,2546
23-07-2021,Nevada,32,349043,5817
23-07-2021,New Hampshire,33,100152,1385
23-07-2021,New Jersey,34,1032255,26568
23-07-2021,New Mexico,35,208487,4399
23-07-2021,New York,36,2131176,53216
23-07-2021,North Carolina,37,1032686,13586
23-07-2021,North Dakota,38,111201,1569
23-07-2021,Northern Mariana Islands,69,188,2
23-07-2021,Ohio,39,1120922,20467
23-07-2021,Oklahoma,40,471176,7454
23-07-2021,Oregon,41,214869,2867
23-07-2021,Pennsylvania,42,1223476,27820
23-07-2021,Puerto Rico,72,176747,2567
23-07-2021,Rhode Island,44,153447,2739
23-07-2021,South Carolina,45,606833,9878
23-07-2021,South Dakota,46,124948,2041
23-07-2021,Tennessee,47,867413,12580
23-07-2021,Texas,48,3064653,53118
23-07-2021,Utah,49,426489,2425
23-07-2021,Vermont,50,24676,259
23-07-2021,Virgin Islands,78,4301,35
23-07-2021,Virginia,51,688300,11500
23-07-2021,Washington,53,467489,6124
23-07-2021,West Virginia,54,165702,2936
23-07-2021,Wisconsin,55,682276,8240
23-07-2021,Wyoming,56,64251,766
24-07-2021,Alabama,1,569131,11483
24-07-2021,Alaska,2,73193,367
24-07-2021,Arizona,4,915660,18170
24-07-2021,Arkansas,5,374328,6048
24-07-2021,California,6,3977990,64220
24-07-2021,Colorado,8,572460,7063
24-07-2021,Connecticut,9,352037,8286
24-07-2021,Delaware,10,110729,1698
24-07-2021,District of Columbia,11,49973,1146
24-07-2021,Florida,12,2479975,38670
24-07-2021,Georgia,13,1132526,20917
24-07-2021,Guam,66,9470,144
24-07-2021,Hawaii,15,38741,524
24-07-2021,Idaho,16,198306,2185
24-07-2021,Illinois,17,1411845,25867
24-07-2021,Indiana,18,767812,13965
24-07-2021,Iowa,19,377300,6170
24-07-2021,Kansas,20,328603,5275
24-07-2021,Kentucky,21,475351,7355
24-07-2021,Louisiana,22,512843,10900
24-07-2021,Maine,23,69904,897
24-07-2021,Maryland,24,465862,9806
24-07-2021,Massachusetts,25,715180,18046
24-07-2021,Michigan,26,1004909,21131
24-07-2021,Minnesota,27,609480,7743
24-07-2021,Mississippi,28,333180,7502
24-07-2021,Missouri,29,677560,10189
24-07-2021,Montana,30,115364,1695
24-07-2021,Nebraska,31,226839,2546
24-07-2021,Nevada,32,349043,5817
24-07-2021,New Hampshire,33,100152,1385
24-07-2021,New Jersey,34,1033116,26573
24-07-2021,New Mexico,35,208487,4399
24-07-2021,New York,36,2133044,53219
24-07-2021,North Carolina,37,1032686,13586
24-07-2021,North Dakota,38,111246,1569
24-07-2021,Northern Mariana Islands,69,188,2
24-07-2021,Ohio,39,1121609,20467
24-07-2021,Oklahoma,40,471176,7454
24-07-2021,Oregon,41,214869,2867
24-07-2021,Pennsylvania,42,1224059,27823
24-07-2021,Puerto Rico,72,177114,2567
24-07-2021,Rhode Island,44,153447,2739
24-07-2021,South Carolina,45,606833,9878
24-07-2021,South Dakota,46,124948,2041
24-07-2021,Tennessee,47,867449,12580
24-07-2021,Texas,48,3069699,53141
24-07-2021,Utah,49,426489,2425
24-07-2021,Vermont,50,24676,259
24-07-2021,Virgin Islands,78,4301,35
24-07-2021,Virginia,51,688300,11500
24-07-2021,Washington,53,467489,6124
24-07-2021,West Virginia,54,165702,2936
24-07-2021,Wisconsin,55,682276,8240
24-07-2021,Wyoming,56,64251,766
25-07-2021,Alabama,1,570667,11483
25-07-2021,Alaska,2,73193,367
25-07-2021,Arizona,4,917168,18171
25-07-2021,Arkansas,5,375350,6054
25-07-2021,California,6,3980074,64225
25-07-2021,Colorado,8,572832,7066
25-07-2021,Connecticut,9,352037,8286
25-07-2021,Delaware,10,110797,1698
25-07-2021,District of Columbia,11,49973,1146
25-07-2021,Florida,12,2479975,38670
25-07-2021,Georgia,13,1132526,20917
25-07-2021,Guam,66,9470,144
25-07-2021,Hawaii,15,39000,526
25-07-2021,Idaho,16,198306,2185
25-07-2021,Illinois,17,1411845,25867
25-07-2021,Indiana,18,767812,13965
25-07-2021,Iowa,19,377300,6170
25-07-2021,Kansas,20,328603,5275
25-07-2021,Kentucky,21,475351,7355
25-07-2021,Louisiana,22,512843,10900
25-07-2021,Maine,23,69904,897
25-07-2021,Maryland,24,466168,9807
25-07-2021,Massachusetts,25,715180,18046
25-07-2021,Michigan,26,1004914,21131
25-07-2021,Minnesota,27,609480,7743
25-07-2021,Mississippi,28,333180,7502
25-07-2021,Missouri,29,678909,10189
25-07-2021,Montana,30,115364,1695
25-07-2021,Nebraska,31,226839,2546
25-07-2021,Nevada,32,349043,5817
25-07-2021,New Hampshire,33,100152,1385
25-07-2021,New Jersey,34,1033712,26575
25-07-2021,New Mexico,35,208487,4399
25-07-2021,New York,36,2135076,53228
25-07-2021,North Carolina,37,1032686,13586
25-07-2021,North Dakota,38,111258,1569
25-07-2021,Northern Mariana Islands,69,190,2
25-07-2021,Ohio,39,1122104,20467
25-07-2021,Oklahoma,40,471176,7454
25-07-2021,Oregon,41,214869,2867
25-07-2021,Pennsylvania,42,1224441,27827
25-07-2021,Puerto Rico,72,177521,2568
25-07-2021,Rhode Island,44,153447,2739
25-07-2021,South Carolina,45,606833,9878
25-07-2021,South Dakota,46,124948,2041
25-07-2021,Tennessee,47,867449,12580
25-07-2021,Texas,48,3071097,53156
25-07-2021,Utah,49,426489,2425
25-07-2021,Vermont,50,24676,259
25-07-2021,Virgin Islands,78,4301,35
25-07-2021,Virginia,51,688300,11500
25-07-2021,Washington,53,467489,6124
25-07-2021,West Virginia,54,165702,2936
25-07-2021,Wisconsin,55,682276,8240
25-07-2021,Wyoming,56,64251,766
26-07-2021,Alabama,1,572070,11483
26-07-2021,Alaska,2,73757,367
26-07-2021,Arizona,4,918609,18171
26-07-2021,Arkansas,5,375971,6077
26-07-2021,California,6,3996383,64265
26-07-2021,Colorado,8,574297,7079
26-07-2021,Connecticut,9,352626,8288
26-07-2021,Delaware,10,110862,1698
26-07-2021,District of Columbia,11,50160,1146
26-07-2021,Florida,12,2479975,38670
26-07-2021,Georgia,13,1138366,20931
26-07-2021,Guam,66,9475,144
26-07-2021,Hawaii,15,39156,526
26-07-2021,Idaho,16,198919,2190
26-07-2021,Illinois,17,1415898,25881
26-07-2021,Indiana,18,769712,13965
26-07-2021,Iowa,19,377300,6170
26-07-2021,Kansas,20,329941,5282
26-07-2021,Kentucky,21,477571,7362
26-07-2021,Louisiana,22,520435,10914
26-07-2021,Maine,23,69904,897
26-07-2021,Maryland,24,466424,9808
26-07-2021,Massachusetts,25,716452,18053
26-07-2021,Michigan,26,1004995,21132
26-07-2021,Minnesota,27,609903,7746
26-07-2021,Mississippi,28,336788,7508
26-07-2021,Missouri,29,680646,10194
26-07-2021,Montana,30,115516,1695
26-07-2021,Nebraska,31,227228,2546
26-07-2021,Nevada,32,351443,5837
26-07-2021,New Hampshire,33,100286,1385
26-07-2021,New Jersey,34,1034233,26579
26-07-2021,New Mexico,35,209118,4402
26-07-2021,New York,36,2136602,53235
26-07-2021,North Carolina,37,1038172,13590
26-07-2021,North Dakota,38,111296,1569
26-07-2021,Northern Mariana Islands,69,190,2
26-07-2021,Ohio,39,1122647,20467
26-07-2021,Oklahoma,40,474845,7454
26-07-2021,Oregon,41,215853,2867
26-07-2021,Pennsylvania,42,1225327,27827
26-07-2021,Puerto Rico,72,177815,2568
26-07-2021,Rhode Island,44,153697,2739
26-07-2021,South Carolina,45,610477,9882
26-07-2021,South Dakota,46,124948,2041
26-07-2021,Tennessee,47,871023,12596
26-07-2021,Texas,48,3076397,53171
26-07-2021,Utah,49,428758,2434
26-07-2021,Vermont,50,24748,259
26-07-2021,Virgin Islands,78,4375,35
26-07-2021,Virginia,51,690183,11506
26-07-2021,Washington,53,470553,6134
26-07-2021,West Virginia,54,166108,2936
26-07-2021,Wisconsin,55,683235,8253
26-07-2021,Wyoming,56,64451,766
27-07-2021,Alabama,1,574737,11492
27-07-2021,Alaska,2,73757,367
27-07-2021,Arizona,4,920084,18183
27-07-2021,Arkansas,5,378023,6087
27-07-2021,California,6,4004981,64296
27-07-2021,Colorado,8,574601,7079
27-07-2021,Connecticut,9,353114,8288
27-07-2021,Delaware,10,110943,1698
27-07-2021,District of Columbia,11,50160,1146
27-07-2021,Florida,12,2518296,38748
27-07-2021,Georgia,13,1141877,20946
27-07-2021,Guam,66,9483,144
27-07-2021,Hawaii,15,39304,526
27-07-2021,Idaho,16,199236,2190
27-07-2021,Illinois,17,1417560,25886
27-07-2021,Indiana,18,770770,13980
27-07-2021,Iowa,19,377886,6170
27-07-2021,Kansas,20,330018,5282
27-07-2021,Kentucky,21,478795,7366
27-07-2021,Louisiana,22,527253,10934
27-07-2021,Maine,23,70076,898
27-07-2021,Maryland,24,466733,9810
27-07-2021,Massachusetts,25,717284,18065
27-07-2021,Michigan,26,1006941,21150
27-07-2021,Minnesota,27,610932,7749
27-07-2021,Mississippi,28,338079,7523
27-07-2021,Missouri,29,683116,10251
27-07-2021,Montana,30,115776,1699
27-07-2021,Nebraska,31,227561,2547
27-07-2021,Nevada,32,352567,5854
27-07-2021,New Hampshire,33,100398,1386
27-07-2021,New Jersey,34,1035027,26586
27-07-2021,New Mexico,35,209356,4404
27-07-2021,New York,36,2138250,53236
27-07-2021,North Carolina,37,1040149,13600
27-07-2021,North Dakota,38,111362,1569
27-07-2021,Northern Mariana Islands,69,190,2
27-07-2021,Ohio,39,1123964,20490
27-07-2021,Oklahoma,40,475578,7454
27-07-2021,Oregon,41,216875,2872
27-07-2021,Pennsylvania,42,1226157,27831
27-07-2021,Puerto Rico,72,177936,2569
27-07-2021,Rhode Island,44,153802,2739
27-07-2021,South Carolina,45,611594,9883
27-07-2021,South Dakota,46,124948,2041
27-07-2021,Tennessee,47,872825,12616
27-07-2021,Texas,48,3088278,53210
27-07-2021,Utah,49,429372,2441
27-07-2021,Vermont,50,24760,259
27-07-2021,Virgin Islands,78,4375,35
27-07-2021,Virginia,51,691018,11515
27-07-2021,Washington,53,471529,6141
27-07-2021,West Virginia,54,166297,2936
27-07-2021,Wisconsin,55,684331,8261
27-07-2021,Wyoming,56,64623,776
28-07-2021,Alabama,1,577463,11510
28-07-2021,Alaska,2,74283,369
28-07-2021,Arizona,4,921445,18185
28-07-2021,Arkansas,5,379726,6099
28-07-2021,California,6,4012673,64325
28-07-2021,Colorado,8,575875,7080
28-07-2021,Connecticut,9,353505,8288
28-07-2021,Delaware,10,111016,1698
28-07-2021,District of Columbia,11,50268,1146
28-07-2021,Florida,12,2534334,38840
28-07-2021,Georgia,13,1145590,20956
28-07-2021,Guam,66,9491,144
28-07-2021,Hawaii,15,39392,529
28-07-2021,Idaho,16,199595,2193
28-07-2021,Illinois,17,1419721,25893
28-07-2021,Indiana,18,771986,13993
28-07-2021,Iowa,19,378831,6183
28-07-2021,Kansas,20,332261,5282
28-07-2021,Kentucky,21,480455,7368
28-07-2021,Louisiana,22,531952,10948
28-07-2021,Maine,23,70141,899
28-07-2021,Maryland,24,467149,9813
28-07-2021,Massachusetts,25,717944,18071
28-07-2021,Michigan,26,1006959,21150
28-07-2021,Minnesota,27,611551,7753
28-07-2021,Mississippi,28,339954,7529
28-07-2021,Missouri,29,686177,10266
28-07-2021,Montana,30,115999,1704
28-07-2021,Nebraska,31,227848,2547
28-07-2021,Nevada,32,353746,5874
28-07-2021,New Hampshire,33,100465,1386
28-07-2021,New Jersey,34,1035975,26589
28-07-2021,New Mexico,35,209684,4409
28-07-2021,New York,36,2140050,53248
28-07-2021,North Carolina,37,1042714,13616
28-07-2021,North Dakota,38,111442,1569
28-07-2021,Northern Mariana Islands,69,190,2
28-07-2021,Ohio,39,1125420,20490
28-07-2021,Oklahoma,40,477052,7485
28-07-2021,Oregon,41,217690,2878
28-07-2021,Pennsylvania,42,1226720,27838
28-07-2021,Puerto Rico,72,178106,2574
28-07-2021,Rhode Island,44,153954,2739
28-07-2021,South Carolina,45,613033,9894
28-07-2021,South Dakota,46,125216,2043
28-07-2021,Tennessee,47,875114,12628
28-07-2021,Texas,48,3097047,53275
28-07-2021,Utah,49,430215,2447
28-07-2021,Vermont,50,24804,259
28-07-2021,Virgin Islands,78,4375,35
28-07-2021,Virginia,51,692105,11522
28-07-2021,Washington,53,472867,6143
28-07-2021,West Virginia,54,166493,2939
28-07-2021,Wisconsin,55,685214,8282
28-07-2021,Wyoming,56,64623,776
29-07-2021,Alabama,1,580193,11516
29-07-2021,Alaska,2,74283,369
29-07-2021,Arizona,4,923204,18200
29-07-2021,Arkansas,5,382569,6110
29-07-2021,California,6,4022880,64372
29-07-2021,Colorado,8,577115,7090
29-07-2021,Connecticut,9,353844,8293
29-07-2021,Delaware,10,111129,1700
29-07-2021,District of Columbia,11,50329,1146
29-07-2021,Florida,12,2551923,38896
29-07-2021,Georgia,13,1150006,20967
29-07-2021,Guam,66,9498,144
29-07-2021,Hawaii,15,39624,531
29-07-2021,Idaho,16,200034,2197
29-07-2021,Illinois,17,1421376,25908
29-07-2021,Indiana,18,773236,13999
29-07-2021,Iowa,19,378916,6183
29-07-2021,Kansas,20,332294,5284
29-07-2021,Kentucky,21,481991,7370
29-07-2021,Louisiana,22,536366,10968
29-07-2021,Maine,23,70261,899
29-07-2021,Maryland,24,467654,9818
29-07-2021,Massachusetts,25,718849,18079
29-07-2021,Michigan,26,1007072,21152
29-07-2021,Minnesota,27,612094,7756
29-07-2021,Mississippi,28,341862,7533
29-07-2021,Missouri,29,689392,10283
29-07-2021,Montana,30,116256,1704
29-07-2021,Nebraska,31,228086,2549
29-07-2021,Nevada,32,355091,5900
29-07-2021,New Hampshire,33,100554,1387
29-07-2021,New Jersey,34,1037052,26590
29-07-2021,New Mexico,35,210085,4410
29-07-2021,New York,36,2142694,53250
29-07-2021,North Carolina,37,1046041,13634
29-07-2021,North Dakota,38,111517,1569
29-07-2021,Northern Mariana Islands,69,190,2
29-07-2021,Ohio,39,1126625,20490
29-07-2021,Oklahoma,40,478858,7485
29-07-2021,Oregon,41,218689,2884
29-07-2021,Pennsylvania,42,1228104,27842
29-07-2021,Puerto Rico,72,178576,2577
29-07-2021,Rhode Island,44,154153,2739
29-07-2021,South Carolina,45,614912,9904
29-07-2021,South Dakota,46,125216,2043
29-07-2021,Tennessee,47,877512,12636
29-07-2021,Texas,48,3112522,53309
29-07-2021,Utah,49,431328,2450
29-07-2021,Vermont,50,24830,259
29-07-2021,Virgin Islands,78,4497,36
29-07-2021,Virginia,51,693206,11525
29-07-2021,Washington,53,473676,6160
29-07-2021,West Virginia,54,166748,2944
29-07-2021,Wisconsin,55,686225,8287
29-07-2021,Wyoming,56,64955,776
30-07-2021,Alabama,1,580193,11516
30-07-2021,Alaska,2,74853,372
30-07-2021,Arizona,4,925169,18224
30-07-2021,Arkansas,5,385113,6123
30-07-2021,California,6,4034150,64415
30-07-2021,Colorado,8,577970,7096
30-07-2021,Connecticut,9,354335,8293
30-07-2021,Delaware,10,111275,1830
30-07-2021,District of Columbia,11,50398,1149
30-07-2021,Florida,12,2590699,39079
30-07-2021,Georgia,13,1153494,20978
30-07-2021,Guam,66,9510,144
30-07-2021,Hawaii,15,40176,534
30-07-2021,Idaho,16,200564,2199
30-07-2021,Illinois,17,1423574,25916
30-07-2021,Indiana,18,774662,14005
30-07-2021,Iowa,19,378916,6183
30-07-2021,Kansas,20,334119,5294
30-07-2021,Kentucky,21,483606,7377
30-07-2021,Louisiana,22,541679,10999
30-07-2021,Maine,23,70372,899
30-07-2021,Maryland,24,468180,9818
30-07-2021,Massachusetts,25,719780,18082
30-07-2021,Michigan,26,1009597,21173
30-07-2021,Minnesota,27,612794,7761
30-07-2021,Mississippi,28,343505,7543
30-07-2021,Missouri,29,693384,10294
30-07-2021,Montana,30,116480,1704
30-07-2021,Nebraska,31,228450,2550
30-07-2021,Nevada,32,356401,5912
30-07-2021,New Hampshire,33,100657,1387
30-07-2021,New Jersey,34,1038171,26595
30-07-2021,New Mexico,35,210416,4412
30-07-2021,New York,36,2145309,53257
30-07-2021,North Carolina,37,1049229,13651
30-07-2021,North Dakota,38,111601,1570
30-07-2021,Northern Mariana Islands,69,190,2
30-07-2021,Ohio,39,1127808,20492
30-07-2021,Oklahoma,40,480635,7485
30-07-2021,Oregon,41,219756,2886
30-07-2021,Pennsylvania,42,1229002,27850
30-07-2021,Puerto Rico,72,179102,2578
30-07-2021,Rhode Island,44,154339,2740
30-07-2021,South Carolina,45,617148,9904
30-07-2021,South Dakota,46,125216,2043
30-07-2021,Tennessee,47,879801,12638
30-07-2021,Texas,48,3126717,53367
30-07-2021,Utah,49,432539,2451
30-07-2021,Vermont,50,24889,260
30-07-2021,Virgin Islands,78,4514,36
30-07-2021,Virginia,51,694384,11532
30-07-2021,Washington,53,474520,6165
30-07-2021,West Virginia,54,167016,2946
30-07-2021,Wisconsin,55,687382,8290
30-07-2021,Wyoming,56,65127,776
31-07-2021,Alabama,1,585607,11536
31-07-2021,Alaska,2,74853,372
31-07-2021,Arizona,4,927235,18246
31-07-2021,Arkansas,5,386452,6141
31-07-2021,California,6,4037490,64417
31-07-2021,Colorado,8,578499,7097
31-07-2021,Connecticut,9,354335,8293
31-07-2021,Delaware,10,111407,1833
31-07-2021,District of Columbia,11,50398,1149
31-07-2021,Florida,12,2590699,39079
31-07-2021,Georgia,13,1153494,20978
31-07-2021,Guam,66,9510,144
31-07-2021,Hawaii,15,40643,534
31-07-2021,Idaho,16,200564,2199
31-07-2021,Illinois,17,1423574,25916
31-07-2021,Indiana,18,774662,14005
31-07-2021,Iowa,19,379797,6183
31-07-2021,Kansas,20,334159,5294
31-07-2021,Kentucky,21,483719,7378
31-07-2021,Louisiana,22,541679,10999
31-07-2021,Maine,23,70463,900
31-07-2021,Maryland,24,468767,9825
31-07-2021,Massachusetts,25,719780,18082
31-07-2021,Michigan,26,1009611,21173
31-07-2021,Minnesota,27,612794,7761
31-07-2021,Mississippi,28,343505,7543
31-07-2021,Missouri,29,695726,10310
31-07-2021,Montana,30,116480,1704
31-07-2021,Nebraska,31,228450,2550
31-07-2021,Nevada,32,356401,5912
31-07-2021,New Hampshire,33,100657,1387
31-07-2021,New Jersey,34,1039353,26602
31-07-2021,New Mexico,35,210416,4412
31-07-2021,New York,36,2148445,53266
31-07-2021,North Carolina,37,1049288,13651
31-07-2021,North Dakota,38,111675,1570
31-07-2021,Northern Mariana Islands,69,196,2
31-07-2021,Ohio,39,1129277,20492
31-07-2021,Oklahoma,40,480635,7485
31-07-2021,Oregon,41,219755,2886
31-07-2021,Pennsylvania,42,1229002,27850
31-07-2021,Puerto Rico,72,179832,2580
31-07-2021,Rhode Island,44,154339,2740
31-07-2021,South Carolina,45,617148,9904
31-07-2021,South Dakota,46,125216,2043
31-07-2021,Tennessee,47,879858,12638
31-07-2021,Texas,48,3132348,53402
31-07-2021,Utah,49,432539,2451
31-07-2021,Vermont,50,24889,260
31-07-2021,Virgin Islands,78,4514,36
31-07-2021,Virginia,51,694384,11532
31-07-2021,Washington,53,474520,6165
31-07-2021,West Virginia,54,167016,2946
31-07-2021,Wisconsin,55,687382,8290
31-07-2021,Wyoming,56,65127,776
01-08-2021,Alabama,1,587405,11536
01-08-2021,Alaska,2,74853,372
01-08-2021,Arizona,4,929541,18251
01-08-2021,Arkansas,5,388436,6157
01-08-2021,California,6,4040811,64417
01-08-2021,Colorado,8,578713,7097
01-08-2021,Connecticut,9,354335,8293
01-08-2021,Delaware,10,111563,1833
01-08-2021,District of Columbia,11,50398,1149
01-08-2021,Florida,12,2590699,39079
01-08-2021,Georgia,13,1153494,20978
01-08-2021,Guam,66,9510,144
01-08-2021,Hawaii,15,41090,534
01-08-2021,Idaho,16,200564,2199
01-08-2021,Illinois,17,1423590,25916
01-08-2021,Indiana,18,774662,14005
01-08-2021,Iowa,19,379797,6183
01-08-2021,Kansas,20,334159,5294
01-08-2021,Kentucky,21,483719,7378
01-08-2021,Louisiana,22,541679,10999
01-08-2021,Maine,23,70463,900
01-08-2021,Maryland,24,469314,9828
01-08-2021,Massachusetts,25,719780,18082
01-08-2021,Michigan,26,1009618,21173
01-08-2021,Minnesota,27,612794,7761
01-08-2021,Mississippi,28,343505,7543
01-08-2021,Missouri,29,697481,10313
01-08-2021,Montana,30,116480,1704
01-08-2021,Nebraska,31,228450,2550
01-08-2021,Nevada,32,356401,5912
01-08-2021,New Hampshire,33,100657,1387
01-08-2021,New Jersey,34,1040281,26607
01-08-2021,New Mexico,35,210416,4412
01-08-2021,New York,36,2151035,53274
01-08-2021,North Carolina,37,1049288,13651
01-08-2021,North Dakota,38,111705,1570
01-08-2021,Northern Mariana Islands,69,196,2
01-08-2021,Ohio,39,1130134,20492
01-08-2021,Oklahoma,40,480635,7485
01-08-2021,Oregon,41,219755,2886
01-08-2021,Pennsylvania,42,1230824,27855
01-08-2021,Puerto Rico,72,180601,2580
01-08-2021,Rhode Island,44,154339,2740
01-08-2021,South Carolina,45,617148,9904
01-08-2021,South Dakota,46,125216,2043
01-08-2021,Tennessee,47,879858,12638
01-08-2021,Texas,48,3135695,53420
01-08-2021,Utah,49,432539,2451
01-08-2021,Vermont,50,24889,260
01-08-2021,Virgin Islands,78,4514,36
01-08-2021,Virginia,51,694384,11532
01-08-2021,Washington,53,474520,6165
01-08-2021,West Virginia,54,167016,2946
01-08-2021,Wisconsin,55,687382,8290
01-08-2021,Wyoming,56,65127,776
02-08-2021,Alabama,1,589110,11536
02-08-2021,Alaska,2,75599,372
02-08-2021,Arizona,4,931387,18252
02-08-2021,Arkansas,5,389280,6199
02-08-2021,California,6,4066259,64538
02-08-2021,Colorado,8,580481,7112
02-08-2021,Connecticut,9,355580,8293
02-08-2021,Delaware,10,111681,1833
02-08-2021,District of Columbia,11,50716,1149
02-08-2021,Florida,12,2590699,39079
02-08-2021,Georgia,13,1159390,20998
02-08-2021,Guam,66,9533,144
02-08-2021,Hawaii,15,41446,534
02-08-2021,Idaho,16,201471,2204
02-08-2021,Illinois,17,1428923,25930
02-08-2021,Indiana,18,777459,14012
02-08-2021,Iowa,19,379797,6183
02-08-2021,Kansas,20,335840,5301
02-08-2021,Kentucky,21,487221,7393
02-08-2021,Louisiana,22,552787,11026
02-08-2021,Maine,23,70463,900
02-08-2021,Maryland,24,469762,9829
02-08-2021,Massachusetts,25,721885,18084
02-08-2021,Michigan,26,1009779,21174
02-08-2021,Minnesota,27,613418,7767
02-08-2021,Mississippi,28,348496,7556
02-08-2021,Missouri,29,699242,10320
02-08-2021,Montana,30,116746,1708
02-08-2021,Nebraska,31,228995,2550
02-08-2021,Nevada,32,358932,5918
02-08-2021,New Hampshire,33,100986,1387
02-08-2021,New Jersey,34,1041159,26606
02-08-2021,New Mexico,35,211492,4416
02-08-2021,New York,36,2153243,53281
